id,genus,family,order
76906,Etlingera,Zingiberaceae,Zingiberales
76907,Chamaesaracha,Solanaceae,Solanales
76908,Brunfelsia,Solanaceae,Solanales
76909,Merostachys,Poaceae,Poales
76910,Diospyros,Ebenaceae,Ericales
76911,Linnaea,Caprifoliaceae,Dipsacales
76912,Kalanchoe,Crassulaceae,Saxifragales
76913,Juncus,Juncaceae,Poales
76914,Diclis,Scrophulariaceae,Lamiales
76915,Pancratium,Amaryllidaceae,Asparagales
76916,Acacia,Fabaceae,Fabales
76917,Manulea,Scrophulariaceae,Lamiales
76918,Cliffortia,Rosaceae,Rosales
76919,Arthrochilus,Orchidaceae,Asparagales
76920,Hillia,Rubiaceae,Gentianales
76921,Dalbergia,Fabaceae,Fabales
76922,Daviesia,Fabaceae,Fabales
76923,Asparagus,Asparagaceae,Asparagales
76924,Laggera,Asteraceae,Asterales
76925,Senegalia,Fabaceae,Fabales
76926,Micropholis,Sapotaceae,Ericales
76927,Syzygium,Myrtaceae,Myrtales
76928,Myrceugenia,Myrtaceae,Myrtales
76929,Pimpinella,Apiaceae,Apiales
76930,Hohenbergia,Bromeliaceae,Poales
76931,Allium,Amaryllidaceae,Asparagales
76932,Nymania,Meliaceae,Sapindales
76933,Nerine,Amaryllidaceae,Asparagales
76934,Tillandsia,Bromeliaceae,Poales
76935,Tillandsia,Bromeliaceae,Poales
76936,Impatiens,Balsaminaceae,Ericales
76937,Thalictrum,Ranunculaceae,Ranunculales
76938,Prunus,Rosaceae,Rosales
76939,Microlicia,Melastomataceae,Myrtales
76940,Miconia,Melastomataceae,Myrtales
76941,Dalbergia,Fabaceae,Fabales
76942,Euphorbia,Euphorbiaceae,Malpighiales
76943,Quercus,Fagaceae,Fagales
76944,Sanionia,Scorpidiaceae,Hypnales
76945,Nervilia,Orchidaceae,Asparagales
76946,Dendropanax,Araliaceae,Apiales
76947,Impatiens,Balsaminaceae,Ericales
76948,Cymbidium,Orchidaceae,Asparagales
76949,Ziziphus,Rhamnaceae,Rosales
76950,Crotalaria,Fabaceae,Fabales
76951,Beilschmiedia,Lauraceae,Laurales
76952,Ilex,Aquifoliaceae,Aquifoliales
76953,Bulbophyllum,Orchidaceae,Asparagales
76954,Filarum,Araceae,Alismatales
76955,Bulbinella,Asphodelaceae,Asparagales
76956,Triadica,Euphorbiaceae,Malpighiales
76957,Eurypetalum,Fabaceae,Fabales
76958,Grimmia,Grimmiaceae,Grimmiales
76959,Stauranthera,Gesneriaceae,Lamiales
76960,Piper,Piperaceae,Piperales
76961,Adenia,Passifloraceae,Malpighiales
76962,Disa,Orchidaceae,Asparagales
76963,Vanoverberghia,Zingiberaceae,Zingiberales
76964,Goodyera,Orchidaceae,Asparagales
76965,Carex,Cyperaceae,Poales
76966,Indigofera,Fabaceae,Fabales
76967,Thesium,Santalaceae,Santalales
76968,Heliophila,Brassicaceae,Brassicales
76969,Camellia,Theaceae,Ericales
76970,Eucalyptus,Myrtaceae,Myrtales
76971,Androsace,Primulaceae,Ericales
76972,Diosma,Rutaceae,Sapindales
76973,Gomphrena,Amaranthaceae,Caryophyllales
76974,Tradescantia,Commelinaceae,Commelinales
76975,Saxifraga,Saxifragaceae,Saxifragales
76976,Chamaecrista,Fabaceae,Fabales
76977,Carex,Cyperaceae,Poales
76978,Dichocarpum,Ranunculaceae,Ranunculales
76979,Bauhinia,Fabaceae,Fabales
76980,Archeria,Ericaceae,Ericales
76981,Vaccinium,Ericaceae,Ericales
76982,Allophylus,Sapindaceae,Sapindales
76983,Stelis,Orchidaceae,Asparagales
76984,Eugenia,Myrtaceae,Myrtales
76985,Pentzia,Asteraceae,Asterales
76986,Doronicum,Asteraceae,Asterales
76987,Rhododendron,Ericaceae,Ericales
76988,Nidularium,Bromeliaceae,Poales
76989,Philodendron,Araceae,Alismatales
76990,Epimedium,Berberidaceae,Ranunculales
76991,Rubus,Rosaceae,Rosales
76992,Maclurolyra,Poaceae,Poales
76993,Sabal,Arecaceae,Arecales
76994,Hyptis,Lamiaceae,Lamiales
76995,Deppea,Rubiaceae,Gentianales
76996,Oncocalyx,Loranthaceae,Santalales
76997,Penstemon,Plantaginaceae,Lamiales
76998,Pelargonium,Geraniaceae,Geraniales
76999,Arenaria,Caryophyllaceae,Caryophyllales
77000,Aechmea,Bromeliaceae,Poales
77001,Berberis,Berberidaceae,Ranunculales
77002,Oncidium,Orchidaceae,Asparagales
77003,Staphylea,Staphyleaceae,Crossosomatales
77004,Bertolonia,Melastomataceae,Myrtales
77005,Siparuna,Siparunaceae,Laurales
77006,Crataegus,Rosaceae,Rosales
77007,Oldenlandia,Rubiaceae,Gentianales
77008,Haplopteris,Pteridaceae,Polypodiales
77009,Scleria,Cyperaceae,Poales
77010,Silene,Caryophyllaceae,Caryophyllales
77011,Dischidia,Apocynaceae,Gentianales
77012,Mazus,Mazaceae,Lamiales
77013,Clematis,Ranunculaceae,Ranunculales
77014,Navia,Bromeliaceae,Poales
77015,Ludwigia,Onagraceae,Myrtales
77016,Catalepidia,Proteaceae,Proteales
77017,Ozoroa,Anacardiaceae,Sapindales
77018,Chamaemelum,Asteraceae,Asterales
77019,Paraprenanthes,Asteraceae,Asterales
77020,Anacampseros,Anacampserotaceae,Caryophyllales
77021,Anthurium,Araceae,Alismatales
77022,Physaria,Brassicaceae,Brassicales
77023,Polytaenia,Apiaceae,Apiales
77024,Rumex,Polygonaceae,Caryophyllales
77025,Sida,Malvaceae,Malvales
77026,Helianthus,Asteraceae,Asterales
77027,Cuphea,Lythraceae,Myrtales
77028,Styphelia,Ericaceae,Ericales
77029,Cuscuta,Convolvulaceae,Solanales
77030,Randonia,Resedaceae,Brassicales
77031,Xanthorrhoea,Asphodelaceae,Asparagales
77032,Pristimera,Celastraceae,Celastrales
77033,Trichosanthes,Cucurbitaceae,Cucurbitales
77034,Cleistesiopsis,Orchidaceae,Asparagales
77035,Sophora,Fabaceae,Fabales
77036,Citrus,Rutaceae,Sapindales
77037,Arrowsmithia,Asteraceae,Asterales
77038,Magnolia,Magnoliaceae,Magnoliales
77039,Lumnitzera,Combretaceae,Myrtales
77040,Commersonia,Malvaceae,Malvales
77041,Geum,Rosaceae,Rosales
77042,Aristolochia,Aristolochiaceae,Piperales
77043,Antirrhinum,Plantaginaceae,Lamiales
77044,Leucanthemum,Asteraceae,Asterales
77045,Asplenium,Aspleniaceae,Polypodiales
77046,Fimbristylis,Cyperaceae,Poales
77047,Bossiaea,Fabaceae,Fabales
77048,Delosperma,Aizoaceae,Caryophyllales
77049,Stomatium,Aizoaceae,Caryophyllales
77050,Mikania,Asteraceae,Asterales
77051,Pseudostifftia,Asteraceae,Asterales
77052,Poiretia,Fabaceae,Fabales
77053,Acacia,Fabaceae,Fabales
77054,Tylecodon,Crassulaceae,Saxifragales
77055,Mentzelia,Loasaceae,Cornales
77056,Orobanche,Orobanchaceae,Lamiales
77057,Juncus,Juncaceae,Poales
77058,Passiflora,Passifloraceae,Malpighiales
77059,Gynostemma,Cucurbitaceae,Cucurbitales
77060,Macrozamia,Zamiaceae,Cycadales
77061,Antimima,Aizoaceae,Caryophyllales
77062,Brocchinia,Bromeliaceae,Poales
77063,Plinia,Myrtaceae,Myrtales
77064,Cousinia,Asteraceae,Asterales
77065,Rhodiola,Crassulaceae,Saxifragales
77066,Ceropegia,Apocynaceae,Gentianales
77067,Stigmaphyllon,Malpighiaceae,Malpighiales
77068,Fuchsia,Onagraceae,Myrtales
77069,Astragalus,Fabaceae,Fabales
77070,Helianthemum,Cistaceae,Malvales
77071,Megalastrum,Dryopteridaceae,Polypodiales
77072,Prosthechea,Orchidaceae,Asparagales
77073,Corydalis,Papaveraceae,Ranunculales
77074,Mimusops,Sapotaceae,Ericales
77075,Hookeria,Hookeriaceae,Hookeriales
77076,Quercus,Fagaceae,Fagales
77077,Carex,Cyperaceae,Poales
77078,Galium,Rubiaceae,Gentianales
77079,Salix,Salicaceae,Malpighiales
77080,Selaginella,Selaginellaceae,Selaginellales
77081,Calathea,Marantaceae,Zingiberales
77082,Tapeinia,Iridaceae,Asparagales
77083,Eugenia,Myrtaceae,Myrtales
77084,Dialyceras,Sphaerosepalaceae,Malvales
77085,Neomitranthes,Myrtaceae,Myrtales
77086,Cyrtandra,Gesneriaceae,Lamiales
77087,Bulbophyllum,Orchidaceae,Asparagales
77088,Calamagrostis,Poaceae,Poales
77089,Chrozophora,Euphorbiaceae,Malpighiales
77090,Portlandia,Rubiaceae,Gentianales
77091,Joseanthus,Asteraceae,Asterales
77092,Salvia,Lamiaceae,Lamiales
77093,Casearia,Salicaceae,Malpighiales
77094,Caladenia,Orchidaceae,Asparagales
77095,Trichodrymonia,Gesneriaceae,Lamiales
77096,Palaquium,Sapotaceae,Ericales
77097,Ludia,Salicaceae,Malpighiales
77098,Artemisia,Asteraceae,Asterales
77099,Ipomoea,Convolvulaceae,Solanales
77100,Alpinia,Zingiberaceae,Zingiberales
77101,Isertia,Rubiaceae,Gentianales
77102,Platanthera,Orchidaceae,Asparagales
77103,Bulbostylis,Cyperaceae,Poales
77104,Masdevallia,Orchidaceae,Asparagales
77105,Pitcairnia,Bromeliaceae,Poales
77106,Phalaenopsis,Orchidaceae,Asparagales
77107,Argylia,Bignoniaceae,Lamiales
77108,Cola,Malvaceae,Malvales
77109,Penstemon,Plantaginaceae,Lamiales
77110,Glyceria,Poaceae,Poales
77111,Dudleya,Crassulaceae,Saxifragales
77112,Rhododendron,Ericaceae,Ericales
77113,Hoehnea,Lamiaceae,Lamiales
77114,Catalpa,Bignoniaceae,Lamiales
77115,Passiflora,Passifloraceae,Malpighiales
77116,Euphorbia,Euphorbiaceae,Malpighiales
77117,Townsendia,Asteraceae,Asterales
77118,Scleria,Cyperaceae,Poales
77119,Nematanthus,Gesneriaceae,Lamiales
77120,Echeveria,Crassulaceae,Saxifragales
77121,Tritoniopsis,Iridaceae,Asparagales
77122,Borrichia,Asteraceae,Asterales
77123,Erythrina,Fabaceae,Fabales
77124,Stauntonia,Lardizabalaceae,Ranunculales
77125,Daucus,Apiaceae,Apiales
77126,Pulsatilla,Ranunculaceae,Ranunculales
77127,Sida,Malvaceae,Malvales
77128,Cyperus,Cyperaceae,Poales
77129,Mammillaria,Cactaceae,Caryophyllales
77130,Ecbolium,Acanthaceae,Lamiales
77131,Lippia,Verbenaceae,Lamiales
77132,Deinandra,Asteraceae,Asterales
77133,Eugenia,Myrtaceae,Myrtales
77134,Vriesea,Bromeliaceae,Poales
77135,Palaquium,Sapotaceae,Ericales
77136,Brachystegia,Fabaceae,Fabales
77137,Piper,Piperaceae,Piperales
77138,Arabis,Brassicaceae,Brassicales
77139,Tradescantia,Commelinaceae,Commelinales
77140,Elaeocarpus,Elaeocarpaceae,Oxalidales
77141,Salix,Salicaceae,Malpighiales
77142,Stachytarpheta,Verbenaceae,Lamiales
77143,Siparuna,Siparunaceae,Laurales
77144,Ephedra,Ephedraceae,Ephedrales
77145,Cyperus,Cyperaceae,Poales
77146,Diospyros,Ebenaceae,Ericales
77147,Pultenaea,Fabaceae,Fabales
77148,Serruria,Proteaceae,Proteales
77149,Siolmatra,Cucurbitaceae,Cucurbitales
77150,Dianella,Asphodelaceae,Asparagales
77151,Agave,Asparagaceae,Asparagales
77152,Erica,Ericaceae,Ericales
77153,Jamesonia,Pteridaceae,Polypodiales
77154,Eugenia,Myrtaceae,Myrtales
77155,Buchnera,Orobanchaceae,Lamiales
77156,Phalaenopsis,Orchidaceae,Asparagales
77157,Sterculia,Malvaceae,Malvales
77158,Diplacus,Phrymaceae,Lamiales
77159,Chomelia,Rubiaceae,Gentianales
77160,Isachne,Poaceae,Poales
77161,Lechea,Cistaceae,Malvales
77162,Flindersia,Rutaceae,Sapindales
77163,Prumnopitys,Podocarpaceae,Pinales
77164,Lachnaea,Thymelaeaceae,Malvales
77165,Argemone,Papaveraceae,Ranunculales
77166,Gazania,Asteraceae,Asterales
77167,Teucrium,Lamiaceae,Lamiales
77168,Pinus,Pinaceae,Pinales
77169,Leucadendron,Proteaceae,Proteales
77170,Steiractinia,Asteraceae,Asterales
77171,Stylosanthes,Fabaceae,Fabales
77172,Centaurea,Asteraceae,Asterales
77173,Panax,Araliaceae,Apiales
77174,Henicodium,Pterobryaceae,Hypnales
77175,Ardisia,Primulaceae,Ericales
77176,Impatiens,Balsaminaceae,Ericales
77177,Phlebodium,Polypodiaceae,Polypodiales
77178,Eriocephalus,Asteraceae,Asterales
77179,Cleome,Cleomaceae,Brassicales
77180,Helichrysum,Asteraceae,Asterales
77181,Utricularia,Lentibulariaceae,Lamiales
77182,Ottelia,Hydrocharitaceae,Alismatales
77183,Grevillea,Proteaceae,Proteales
77184,Eragrostis,Poaceae,Poales
77185,Vigna,Fabaceae,Fabales
77186,Alstroemeria,Alstroemeriaceae,Liliales
77187,Euphorbia,Euphorbiaceae,Malpighiales
77188,Machaerium,Fabaceae,Fabales
77189,Phyllolobium,Fabaceae,Fabales
77190,Panicum,Poaceae,Poales
77191,Alstroemeria,Alstroemeriaceae,Liliales
77192,Astragalus,Fabaceae,Fabales
77193,Chamaecrista,Fabaceae,Fabales
77194,Adromischus,Crassulaceae,Saxifragales
77195,Impatiens,Balsaminaceae,Ericales
77196,Rhododendron,Ericaceae,Ericales
77197,Verbena,Verbenaceae,Lamiales
77198,Thomandersia,Thomandersiaceae,Lamiales
77199,Eugenia,Myrtaceae,Myrtales
77200,Diascia,Scrophulariaceae,Lamiales
77201,Erythrina,Fabaceae,Fabales
77202,Tetraria,Cyperaceae,Poales
77203,Allophylus,Sapindaceae,Sapindales
77204,Orobanche,Orobanchaceae,Lamiales
77205,Pachira,Malvaceae,Malvales
77206,Calamus,Arecaceae,Arecales
77207,Neoregelia,Bromeliaceae,Poales
77208,Hypericophyllum,Asteraceae,Asterales
77209,Echinocereus,Cactaceae,Caryophyllales
77210,Gaylussacia,Ericaceae,Ericales
77211,Stachys,Lamiaceae,Lamiales
77212,Solanum,Solanaceae,Solanales
77213,Platanthera,Orchidaceae,Asparagales
77214,Agave,Asparagaceae,Asparagales
77215,Erica,Ericaceae,Ericales
77216,Ocotea,Lauraceae,Laurales
77217,Agave,Asparagaceae,Asparagales
77218,Euphorbia,Euphorbiaceae,Malpighiales
77219,Primula,Primulaceae,Ericales
77220,Muraltia,Polygalaceae,Fabales
77221,Hedyosmum,Chloranthaceae,Chloranthales
77222,Adinandra,Pentaphylacaceae,Ericales
77223,Acacia,Fabaceae,Fabales
77224,Burmannia,Burmanniaceae,Dioscoreales
77225,Calea,Asteraceae,Asterales
77226,Craibiodendron,Ericaceae,Ericales
77227,Artemisia,Asteraceae,Asterales
77228,Dorstenia,Moraceae,Rosales
77229,Condea,Lamiaceae,Lamiales
77230,Carex,Cyperaceae,Poales
77231,Pinanga,Arecaceae,Arecales
77232,Erythranthe,Phrymaceae,Lamiales
77233,Campanula,Campanulaceae,Asterales
77234,Frasera,Gentianaceae,Gentianales
77235,Melaleuca,Myrtaceae,Myrtales
77236,Leopoldinia,Arecaceae,Arecales
77237,Smilax,Smilacaceae,Liliales
77238,Pleurothyrium,Lauraceae,Laurales
77239,Griffinia,Amaryllidaceae,Asparagales
77240,Sigesbeckia,Asteraceae,Asterales
77241,Parnassia,Celastraceae,Celastrales
77242,Cissus,Vitaceae,Vitales
77243,Hibbertia,Dilleniaceae,Dilleniales
77244,Oxalis,Oxalidaceae,Oxalidales
77245,Bulbine,Asphodelaceae,Asparagales
77246,Byrsonima,Malpighiaceae,Malpighiales
77247,Gymnadenia,Orchidaceae,Asparagales
77248,Vanilla,Orchidaceae,Asparagales
77249,Hymenolepis,Asteraceae,Asterales
77250,Firmiana,Malvaceae,Malvales
77251,Physaria,Brassicaceae,Brassicales
77252,Adinandra,Pentaphylacaceae,Ericales
77253,Dubyaea,Asteraceae,Asterales
77254,Eucalyptus,Myrtaceae,Myrtales
77255,Roella,Campanulaceae,Asterales
77256,Eragrostis,Poaceae,Poales
77257,Callostylis,Orchidaceae,Asparagales
77258,Mikania,Asteraceae,Asterales
77259,Wedelia,Asteraceae,Asterales
77260,Canthium,Rubiaceae,Gentianales
77261,Amblystegium,Amblystegiaceae,Hypnales
77262,Berkheya,Asteraceae,Asterales
77263,Piper,Piperaceae,Piperales
77264,Dalechampia,Euphorbiaceae,Malpighiales
77265,Scutellaria,Lamiaceae,Lamiales
77266,Borodinia,Brassicaceae,Brassicales
77267,Discopodium,Solanaceae,Solanales
77268,Fumaria,Papaveraceae,Ranunculales
77269,Ceropegia,Apocynaceae,Gentianales
77270,Jamesbrittenia,Scrophulariaceae,Lamiales
77271,Bonatea,Orchidaceae,Asparagales
77272,Paphinia,Orchidaceae,Asparagales
77273,Lecomtella,Poaceae,Poales
77274,Pyramidula,Funariaceae,Funariales
77275,Canarium,Burseraceae,Sapindales
77276,Sida,Malvaceae,Malvales
77277,Chenopodium,Amaranthaceae,Caryophyllales
77278,Cassipourea,Rhizophoraceae,Malpighiales
77279,Poa,Poaceae,Poales
77280,Paraphlomis,Lamiaceae,Lamiales
77281,Dipterocarpus,Dipterocarpaceae,Malvales
77282,Eriophyton,Lamiaceae,Lamiales
77283,Salix,Salicaceae,Malpighiales
77284,Lilium,Liliaceae,Liliales
77285,Davallia,Davalliaceae,Polypodiales
77286,Polystachya,Orchidaceae,Asparagales
77287,Miconia,Melastomataceae,Myrtales
77288,Banisteriopsis,Malpighiaceae,Malpighiales
77289,Prestonia,Apocynaceae,Gentianales
77290,Opuntia,Cactaceae,Caryophyllales
77291,Cypripedium,Orchidaceae,Asparagales
77292,Puya,Bromeliaceae,Poales
77293,Bromus,Poaceae,Poales
77294,Mabea,Euphorbiaceae,Malpighiales
77295,Ceropegia,Apocynaceae,Gentianales
77296,Viola,Violaceae,Malpighiales
77297,Khadia,Aizoaceae,Caryophyllales
77298,Nymphaea,Nymphaeaceae,Nymphaeales
77299,Asplenium,Aspleniaceae,Polypodiales
77300,Drosera,Droseraceae,Caryophyllales
77301,Trichomanes,Hymenophyllaceae,Hymenophyllales
77302,Coprosma,Rubiaceae,Gentianales
77303,Pelargonium,Geraniaceae,Geraniales
77304,Acacia,Fabaceae,Fabales
77305,Licaria,Lauraceae,Laurales
77306,Paepalanthus,Eriocaulaceae,Poales
77307,Treichelia,Campanulaceae,Asterales
77308,Spyridium,Rhamnaceae,Rosales
77309,Crotalaria,Fabaceae,Fabales
77310,Hyperbaena,Menispermaceae,Ranunculales
77311,Paepalanthus,Eriocaulaceae,Poales
77312,Leobordea,Fabaceae,Fabales
77313,Scleria,Cyperaceae,Poales
77314,Tribulus,Zygophyllaceae,Zygophyllales
77315,Argyrolobium,Fabaceae,Fabales
77316,Planaltoa,Asteraceae,Asterales
77317,Naucleopsis,Moraceae,Rosales
77318,Aconitum,Ranunculaceae,Ranunculales
77319,Craspedia,Asteraceae,Asterales
77320,Pultenaea,Fabaceae,Fabales
77321,Pelargonium,Geraniaceae,Geraniales
77322,Zamia,Zamiaceae,Cycadales
77323,Blepharis,Acanthaceae,Lamiales
77324,Pogogyne,Lamiaceae,Lamiales
77325,Heterotheca,Asteraceae,Asterales
77326,Geranium,Geraniaceae,Geraniales
77327,Eucalyptus,Myrtaceae,Myrtales
77328,Lopezia,Onagraceae,Myrtales
77329,Asparagus,Asparagaceae,Asparagales
77330,Phyllanthus,Phyllanthaceae,Malpighiales
77331,Asparagus,Asparagaceae,Asparagales
77332,Rhododendron,Ericaceae,Ericales
77333,Phyllanthus,Phyllanthaceae,Malpighiales
77334,Homalocalyx,Myrtaceae,Myrtales
77335,Rourea,Connaraceae,Oxalidales
77336,Moraea,Iridaceae,Asparagales
77337,Columnea,Gesneriaceae,Lamiales
77338,Buddleja,Scrophulariaceae,Lamiales
77339,Desmoncus,Arecaceae,Arecales
77340,Diascia,Scrophulariaceae,Lamiales
77341,Pinus,Pinaceae,Pinales
77342,Lodoicea,Arecaceae,Arecales
77343,Celosia,Amaranthaceae,Caryophyllales
77344,Aster,Asteraceae,Asterales
77345,Garcinia,Clusiaceae,Malpighiales
77346,Adenosma,Plantaginaceae,Lamiales
77347,Polystichum,Dryopteridaceae,Polypodiales
77348,Cephalanthera,Orchidaceae,Asparagales
77349,Cinnamomum,Lauraceae,Laurales
77350,Cynosciadium,Apiaceae,Apiales
77351,Catalpa,Bignoniaceae,Lamiales
77352,Maripa,Convolvulaceae,Solanales
77353,Lecanthus,Urticaceae,Rosales
77354,Solanum,Solanaceae,Solanales
77355,Populus,Salicaceae,Malpighiales
77356,Clematis,Ranunculaceae,Ranunculales
77357,Verticordia,Myrtaceae,Myrtales
77358,Myristica,Myristicaceae,Magnoliales
77359,Dictyophragmus,Brassicaceae,Brassicales
77360,Nymphaea,Nymphaeaceae,Nymphaeales
77361,Geigeria,Asteraceae,Asterales
77362,Viola,Violaceae,Malpighiales
77363,Schizostachyum,Poaceae,Poales
77364,Prunus,Rosaceae,Rosales
77365,Aralia,Araliaceae,Apiales
77366,Blotiella,Dennstaedtiaceae,Polypodiales
77367,Dicranodontium,Leucobryaceae,Dicranales
77368,Persoonia,Proteaceae,Proteales
77369,Eleocharis,Cyperaceae,Poales
77370,Isoetes,Isoetaceae,Isoetales
77371,Xyris,Xyridaceae,Poales
77372,Scuticaria,Orchidaceae,Asparagales
77373,Abies,Pinaceae,Pinales
77374,Calochilus,Orchidaceae,Asparagales
77375,Dodonaea,Sapindaceae,Sapindales
77376,Mirbelia,Fabaceae,Fabales
77377,Litchi,Sapindaceae,Sapindales
77378,Lippia,Verbenaceae,Lamiales
77379,Prostanthera,Lamiaceae,Lamiales
77380,Faujasiopsis,Asteraceae,Asterales
77381,Serjania,Sapindaceae,Sapindales
77382,Asterogyne,Arecaceae,Arecales
77383,Erianthemum,Loranthaceae,Santalales
77384,Grewia,Malvaceae,Malvales
77385,Streptocaulon,Apocynaceae,Gentianales
77386,Aloe,Asphodelaceae,Asparagales
77387,Saribus,Arecaceae,Arecales
77388,Bulbophyllum,Orchidaceae,Asparagales
77389,Desmos,Annonaceae,Magnoliales
77390,Puya,Bromeliaceae,Poales
77391,Huperzia,Lycopodiaceae,Lycopodiales
77392,Ancistrorhynchus,Orchidaceae,Asparagales
77393,Podalyria,Fabaceae,Fabales
77394,Begonia,Begoniaceae,Cucurbitales
77395,Calopogonium,Fabaceae,Fabales
77396,Pylaisiadelpha,Pylaisiadelphaceae,Hypnales
77397,Bacopa,Plantaginaceae,Lamiales
77398,Chresta,Asteraceae,Asterales
77399,Aechmea,Bromeliaceae,Poales
77400,Ptilotus,Amaranthaceae,Caryophyllales
77401,Casearia,Salicaceae,Malpighiales
77402,Sedum,Crassulaceae,Saxifragales
77403,Phoradendron,Santalaceae,Santalales
77404,Ptelea,Rutaceae,Sapindales
77405,Muhlenbergia,Poaceae,Poales
77406,Macaranga,Euphorbiaceae,Malpighiales
77407,Haemanthus,Amaryllidaceae,Asparagales
77408,Sicydium,Cucurbitaceae,Cucurbitales
77409,Swertia,Gentianaceae,Gentianales
77410,Asperula,Rubiaceae,Gentianales
77411,Nolana,Solanaceae,Solanales
77412,Trichosanthes,Cucurbitaceae,Cucurbitales
77413,Smilax,Smilacaceae,Liliales
77414,Dracula,Orchidaceae,Asparagales
77415,Duboisia,Solanaceae,Solanales
77416,Alternanthera,Amaranthaceae,Caryophyllales
77417,Oreopanax,Araliaceae,Apiales
77418,Vriesea,Bromeliaceae,Poales
77419,Populus,Salicaceae,Malpighiales
77420,Calobota,Fabaceae,Fabales
77421,Sisyrinchium,Iridaceae,Asparagales
77422,Tetrapterys,Malpighiaceae,Malpighiales
77423,Corydalis,Papaveraceae,Ranunculales
77424,Gonystylus,Thymelaeaceae,Malvales
77425,Cattleya,Orchidaceae,Asparagales
77426,Delphinium,Ranunculaceae,Ranunculales
77427,Ardisia,Primulaceae,Ericales
77428,Sacciolepis,Poaceae,Poales
77429,Ruellia,Acanthaceae,Lamiales
77430,Puccinellia,Poaceae,Poales
77431,Puya,Bromeliaceae,Poales
77432,Lithops,Aizoaceae,Caryophyllales
77433,Geissorhiza,Iridaceae,Asparagales
77434,Myrcia,Myrtaceae,Myrtales
77435,Eperua,Fabaceae,Fabales
77436,Monopsis,Campanulaceae,Asterales
77437,Aloe,Asphodelaceae,Asparagales
77438,Habenaria,Orchidaceae,Asparagales
77439,Aquilegia,Ranunculaceae,Ranunculales
77440,Codonopsis,Campanulaceae,Asterales
77441,Carissa,Apocynaceae,Gentianales
77442,Ocimum,Lamiaceae,Lamiales
77443,Iris,Iridaceae,Asparagales
77444,Cheiridopsis,Aizoaceae,Caryophyllales
77445,Elaeagnus,Elaeagnaceae,Rosales
77446,Arisaema,Araceae,Alismatales
77447,Platycarpum,Rubiaceae,Gentianales
77448,Prasophyllum,Orchidaceae,Asparagales
77449,Ranunculus,Ranunculaceae,Ranunculales
77450,Siphocampylus,Campanulaceae,Asterales
77451,Cullumia,Asteraceae,Asterales
77452,Tillandsia,Bromeliaceae,Poales
77453,Pseudanthus,Picrodendraceae,Malpighiales
77454,Tomzanonia,Orchidaceae,Asparagales
